"V1","V2","V3","V4","V5","V6","V7","V8","V9"
0.551836867764744,-0.180270801237015,0.669616888977233,-0.832497106749203,-0.0168233793538153,0.392219765850936,1.26908614553004,0.119191210206676,0.56323274
1.54325226172946,-0.0885087014164109,-1.5940920963508,-0.0787793842156812,-0.258333887348741,-0.102359659637706,-1.10192860328036,1.34492073415727,0.79910152
0.516253590500426,0.238317806500397,1.20527936186393,-1.02531414875899,0.648191930147022,1.60843771662949,0.580034102643201,-0.565499822404424,0.32913197
-1.55806726017754,0.664647715104974,-0.0950819645405073,1.40530867684107,-1.39545888383392,0.0854883912287353,-1.23040455913732,-1.35932982612147,0.59746732
1.51167822601917,-0.686703592471435,-1.3425425882159,1.56504120562686,1.05206033649088,0.469608261175628,1.01970325801813,0.956837546655028,1.011331
1.13650072998535,0.885419366204396,-1.72995411370792,0.787501763229005,1.66390666118802,-0.522475431073596,-0.51023488912053,0.401228802280553,1.11272
-1.07433196480402,-1.57553039018101,1.22549829516019,-0.702893872809691,1.70490473537199,1.18374930540508,-1.51080455973372,-1.24332111977293,0.65265027
0.049438595670713,-1.47735721758472,0.614985103626308,-1.42650637672598,0.221511034901776,0.736313206698074,0.0738303212331809,0.905143618059525,0.95438243
1.53264164050176,-0.577755372111384,0.0576545575078461,0.980996151446816,-1.20373926051819,-0.462089009406558,-0.841327605213457,-1.22591030049576,0.56543324
1.36645178537586,0.122719848906401,-0.537449321188307,0.488871891030899,-0.567703607820582,1.38983088239503,1.4060395003893,-1.28277139923198,0.5744698
0.907801405642375,1.69908951635197,-1.75341318310403,-0.0408308054556714,0.317441330417992,-1.2498756776259,1.35500608800687,0.176130280683459,0.83494915
-1.31685244883185,0.932780497931756,0.450728199186075,-1.18998425626347,0.0652075203571295,0.828771091235723,0.452908029311316,-1.17815716189168,0.61495678
1.22040246128401,-0.0133424620179632,1.64324193965915,1.15449807235276,-0.629994147685986,0.900320558358238,0.485051341597305,-0.459425510419949,0.43587671
1.53143162829681,1.52615071300266,-0.56051238258463,-0.626812132720579,-1.5067265639637,-1.48857399421177,0.330979380738562,0.246446520683058,0.61649351
-0.849990894668685,0.485200240075186,-0.330720755825789,1.44456297259221,-1.28489372664148,0.941609077999992,1.18764525577622,-0.274634229029658,0.61497608
1.2439927814303,0.71019958709866,-1.70857050324372,-1.01254343804101,1.06175163544939,0.0476829138591561,-1.51227445673257,1.12064001637438,0.71546793
0.776482579387356,-1.46066207549891,-0.0743345702197425,-0.20833544324829,0.755591896764938,-1.36491081302888,0.348450181621709,0.703399481347668,0.87408157
-1.09724637339248,1.20901567039637,1.28743445256336,0.384762969235358,-1.46937960216056,-0.823550932525967,0.130462851808992,1.63492715951632,0.6914381
-1.74607148366112,0.885659955241842,-1.70014921344758,0.448291806794264,-0.664804363228603,0.969375201323889,-1.56389299188832,-1.30602132516117,0.72121387
-0.194848700680089,0.915960696359441,1.71183921561665,-0.128550252211987,-0.718381975664902,-0.291249662417607,-0.28557411481106,1.6259241549755,0.64230865
-1.27820698641972,-0.783363258246422,0.387945572046718,-0.842729198257894,-0.528324457001363,-1.69310592840869,-0.643782341378716,0.0992248966547914,0.43114506
-1.1125930833997,-1.49031446083018,0.55385963524718,0.275064868030309,-1.14345968291239,-0.2849150814014,0.20701590533999,-1.72122432010094,0.41851598
-0.686263777416679,1.1248219310866,-0.124242800880361,-1.46262672571616,-0.320938263430118,-1.14593408808252,-0.565306857797351,-1.39529648492823,0.65523122
-1.65469638809651,-1.20832744774448,-0.747072238647718,-1.44506605873976,1.20440847267349,0.12990532890887,1.11499395874789,-0.399783662403158,1.338981
0.415857930754763,-0.288942725237404,1.43203138215484,-0.305663952229949,0.280445310303811,-0.800945978182209,0.109682397338549,1.62832124797622,0.62631384
1.25780508898458,-0.322686555160394,-0.203356052564165,-0.127185484012517,1.02004115823779,-1.6894282642731,-0.059931897354531,-0.605520967575051,0.81175859
-0.793238393648841,-0.0118534689000964,0.625963876164806,-0.633911167162216,0.84837360819766,-1.21141744607972,-0.0109944730116841,0.776289837238093,0.81300766
0.575213333256015,-1.36540672024828,1.59258952902459,-1.44025592867217,1.19683542758,-0.0724742924844184,1.41832202214825,-0.911680113621453,0.38088453
-1.11534858256067,1.36248072739089,0.0598462332585968,1.71965999630185,-0.802573808694697,-1.28898915666172,-1.14623866589849,-0.796905236951556,0.97894165
-0.873473165775539,0.768039281560832,-0.199673969715881,-1.35095946500337,1.65679994312356,1.33021540582753,-1.37433047132039,0.851949850887607,0.92388166
0.973823921893513,1.71960142620045,1.33526359515313,1.54087778658714,1.09764803239048,1.22906825410766,-1.06460193644283,1.71305197411112,0.65319334
0.871374877293258,-1.24456688560082,1.22370282057845,1.00168068940075,-1.05413870466551,1.53475544301815,1.0227448081968,0.438464916070775,0.50021835
-1.68210406522367,0.32040737620745,-1.36930640548497,0.7008309975599,-1.70499031359592,0.389173576773511,-1.05220746859476,0.475741544264337,0.89132953
0.238093235249914,-1.39800332349273,0.819380773217271,1.54238337108855,-0.914814446152625,0.874404633193285,-0.783193860434564,1.18417710740832,0.56218362
-0.277241425525872,0.873397368609965,-0.0162529668016791,-1.38802044286879,1.43250811011735,-1.67337316777788,1.10451528157099,-0.906963943505939,1.0575835
-0.911567652130587,1.24525555195973,0.101045108860607,0.676149242854333,-0.180135652301269,-1.69881372096308,-0.338979775184996,-1.21816874959206,0.90075922
-1.6804956518863,-1.72601240489834,0.490824256176811,-1.15475315632583,-0.203330785190236,0.696112864358775,-0.925375550540243,-1.6288908802168,0.94641798
1.59034161787908,-0.843675110726089,0.155158745536865,1.56505343891798,0.570577910571897,0.494966426625002,-1.66465436520548,0.275052128472795,0.94183808
1.54493803451002,-0.521727510883586,-0.0957902461244935,0.15583543159533,0.72513813942343,-1.58922817731559,-0.0132040861118633,-0.503466167793671,0.87249415
-1.53388845569557,-1.4243516445198,-0.390546639430984,-1.65842822366943,-0.504641163848134,1.09256628457448,1.24703769054727,1.34912315161957,1.1269213
-0.165823481801261,1.69475982327732,0.458396750723752,-0.268669445619996,-0.395896611774081,-0.0753505738291791,-0.250824087714942,1.57404176984188,0.72355787
-0.960258503473088,1.51375065484415,-0.402739624830143,-0.217237842739498,0.693715736266388,0.526065639752866,-0.045763838069202,0.96292925305199,1.1055643
-1.17060077453932,0.092871094379027,1.48767077811597,0.346096816757653,1.18937198973806,0.955512139821363,1.5015773091398,0.684737792283228,0.33896789
0.88638812389494,-1.14023827648052,1.21402260035771,-0.0516439427047109,1.14730783616966,1.68211374874569,-0.0572909040011669,-1.50227658242766,0.3280534
-0.14968534048483,1.1741891066098,-1.01091271560265,1.08393956311285,-1.69584119561851,0.776179946597205,-0.221728283461144,1.40083910874928,0.59073712
0.916551631723538,-0.606537437220927,-0.263228707543953,-0.232944654537527,0.0260872477516907,-0.121564291229862,1.61938462902509,-1.39115244970337,0.46127722
